mu_DM,sigma_DM,alpha,A
1.293103448275862100e+01,4.562068965517240837e-01,1.205128205128205149e-01,4.532133953855035813e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.230769230769230838e-01,4.563769107452769980e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.256410256410256387e-01,4.595408030024128010e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.282051282051282215e-01,4.626868549378842843e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.307692307692307765e-01,4.658192791688691159e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.333333333333333315e-01,4.689121270859680557e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.358974358974359142e-01,4.719701948310689232e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.384615384615384692e-01,4.750585926238829693e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.410256410256410242e-01,4.782029737642999656e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.435897435897435792e-01,4.813973839883177064e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.461538461538461620e-01,4.846408673526186206e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.487179487179487170e-01,4.879457110805376807e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.512820512820512997e-01,4.912814991810407150e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.538461538461538547e-01,4.946309067696702755e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.564102564102564097e-01,4.980202015762118073e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.589743589743589647e-01,5.014451120576972620e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.615384615384615474e-01,5.048883268058941276e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.641025641025641024e-01,5.083473532214950907e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.666666666666666852e-01,5.118438503874207512e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.692307692307692402e-01,5.153929941400788195e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.717948717948717952e-01,5.189551489332416168e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.743589743589743501e-01,5.224979885379609001e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.769230769230769329e-01,5.260082819546863853e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.794871794871794879e-01,5.294897943111009475e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.820512820512820706e-01,5.329774542947927962e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.846153846153846256e-01,5.364865734470726899e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.871794871794871806e-01,5.400336826880804963e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.897435897435897356e-01,5.436231316880760112e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.923076923076923184e-01,5.472640823475973804e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.948717948717948734e-01,5.509671346859637886e+00
1.293103448275862100e+01,4.562068965517240837e-01,1.974358974358974561e-01,5.547235569477924066e+00
1.293103448275862100e+01,4.562068965517240837e-01,2.000000000000000111e-01,5.585316487957143750e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.000000000000000056e-01,4.374536781650136597e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.025641025641025744e-01,4.403725781729944444e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.051282051282051294e-01,4.433089395838938351e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.076923076923076983e-01,4.462554354512530352e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.102564102564102672e-01,4.492362095449635717e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.128205128205128221e-01,4.522415929073105190e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.153846153846153910e-01,4.552646562666464725e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.179487179487179460e-01,4.583221833200460615e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.205128205128205149e-01,4.614530533250658095e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.230769230769230838e-01,4.646275833741882799e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.256410256410256387e-01,4.678023352576322402e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.282051282051282215e-01,4.709593117053681333e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.307692307692307765e-01,4.741039922023985831e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.333333333333333315e-01,4.772096929215589256e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.358974358974359142e-01,4.802804196159313754e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.384615384615384692e-01,4.833823314341834099e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.410256410256410242e-01,4.865405646535172934e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.435897435897435792e-01,4.897491516537872513e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.461538461538461620e-01,4.930066323020536601e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.487179487179487170e-01,4.963262934811573324e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.512820512820512997e-01,4.996766033146592179e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.538461538461538547e-01,5.030390798128167695e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.564102564102564097e-01,5.064422550432330361e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.589743589743589647e-01,5.098819263663995294e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.615384615384615474e-01,5.133399513214658150e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.641025641025641024e-01,5.168134686587991133e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.666666666666666852e-01,5.203232499867715966e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.692307692307692402e-01,5.238843529671305177e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.717948717948717952e-01,5.274569858637324415e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.743589743589743501e-01,5.310101718075159738e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.769230769230769329e-01,5.345313510602984763e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.794871794871794879e-01,5.380239816951685405e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.820512820512820706e-01,5.415247078452360974e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.846153846153846256e-01,5.450480585563349578e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.871794871794871806e-01,5.486089027758360714e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.897435897435897356e-01,5.522109597097585088e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.923076923076923184e-01,5.558645477063102192e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.948717948717948734e-01,5.595806883647901131e+00
1.293103448275862100e+01,4.631034482758620285e-01,1.974358974358974561e-01,5.633505635217501251e+00
1.293103448275862100e+01,4.631034482758620285e-01,2.000000000000000111e-01,5.671735386630730069e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.000000000000000056e-01,4.460193202295114290e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.025641025641025744e-01,4.489514557229894898e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.051282051282051294e-01,4.519003822608809173e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.076923076923076983e-01,4.548581536061955255e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.102564102564102672e-01,4.578505256045293237e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.128205128205128221e-01,4.608679920789697348e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.153846153846153910e-01,4.639039075437539239e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.179487179487179460e-01,4.669737381080180327e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.205128205128205149e-01,4.701166055337970384e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.230769230769230838e-01,4.733024695208706945e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.256410256410256387e-01,4.764884047546937396e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.282051282051282215e-01,4.796566343325168624e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.307692307692307765e-01,4.828139305831825823e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.333333333333333315e-01,4.859328226596687728e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.358974358974359142e-01,4.890165240821531256e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.384615384615384692e-01,4.921323021233605211e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.410256410256410242e-01,4.953047487482001188e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.435897435897435792e-01,4.985278823295844042e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.461538461538461620e-01,5.017996715560803622e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.487179487179487170e-01,5.051344622252113226e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.512820512820512997e-01,5.084996271567521653e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.538461538461538547e-01,5.118754889001746022e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.564102564102564097e-01,5.152928883351451717e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.589743589743589647e-01,5.187476889589043516e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.615384615384615474e-01,5.222209044976476200e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.641025641025641024e-01,5.257092887316098029e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.666666666666666852e-01,5.292327199600541654e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.692307692307692402e-01,5.328061738964851024e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.717948717948717952e-01,5.363896631287954797e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.743589743589743501e-01,5.399535378978816524e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.769230769230769329e-01,5.434859498601580796e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.794871794871794879e-01,5.469900789113371076e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.820512820512820706e-01,5.505043377997354881e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.846153846153846256e-01,5.540424219709148446e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.871794871794871806e-01,5.576175002539196512e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.897435897435897356e-01,5.612326538166701795e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.923076923076923184e-01,5.648993698426100885e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.948717948717948734e-01,5.686290684428670694e+00
1.293103448275862100e+01,4.699999999999999734e-01,1.974358974358974561e-01,5.724128210707820408e+00
1.293103448275862100e+01,4.699999999999999734e-01,2.000000000000000111e-01,5.762510850270282425e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.000000000000000056e-01,3.285974042008077411e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.025641025641025744e-01,3.313417986894036549e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.051282051282051294e-01,3.341351125471385686e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.076923076923076983e-01,3.369684820963692484e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.102564102564102672e-01,3.398294075958915528e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.128205128205128221e-01,3.426902064633012834e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.153846153846153910e-01,3.455331810788626168e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.179487179487179460e-01,3.484109792312870546e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.205128205128205149e-01,3.513843793069947985e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.230769230769230838e-01,3.544231661138925737e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.256410256410256387e-01,3.574602319269143624e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.282051282051282215e-01,3.604724289939767345e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.307692307692307765e-01,3.634477493151703875e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.333333333333333315e-01,3.663664620362427904e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.358974358974359142e-01,3.692514007977391710e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.384615384615384692e-01,3.721617854331762842e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.410256410256410242e-01,3.751256327717773065e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.435897435897435792e-01,3.781277655478180399e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.461538461538461620e-01,3.811634447087294486e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.487179487179487170e-01,3.842451062931159900e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.512820512820512997e-01,3.873749980268260895e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.538461538461538547e-01,3.905527708136136145e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.564102564102564097e-01,3.937709369022488470e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.589743589743589647e-01,3.970185267446538546e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.615384615384615474e-01,4.002827831819673499e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.641025641025641024e-01,4.035630406463016406e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.666666666666666852e-01,4.068987036793872747e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.692307692307692402e-01,4.103158304642878562e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.717948717948717952e-01,4.137697620229152662e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.743589743589743501e-01,4.171966410253924451e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.769230769230769329e-01,4.205768592390450422e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.794871794871794879e-01,4.239291201473961657e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.820512820512820706e-01,4.272741193280579886e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.846153846153846256e-01,4.306388840883516700e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.871794871794871806e-01,4.340650603811924135e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.897435897435897356e-01,4.375636144840906461e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.923076923076923184e-01,4.411137582264615276e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.948717948717948734e-01,4.447052656778160973e+00
1.295172413793103416e+01,2.700000000000000178e-01,1.974358974358974561e-01,4.483245502919370296e+00
1.295172413793103416e+01,2.700000000000000178e-01,2.000000000000000111e-01,4.519522781238499043e+00
1.295172413793103416e+01,2.768965517241379626e-01,1.000000000000000056e-01,3.300147097658357787e+00
1.295172413793103416e+01,2.768965517241379626e-01,1.025641025641025744e-01,3.327612090158132752e+00
1.295172413793103416e+01,2.768965517241379626e-01,1.051282051282051294e-01,3.355553145055942821e+00
1.295172413793103416e+01,2.768965517241379626e-01,1.076923076923076983e-01,3.383888860023087197e+00
1.295172413793103416e+01,2.768965517241379626e-01,1.102564102564102672e-01,3.412504775905047971e+00
1.295172413793103416e+01,2.768965517241379626e-01,1.128205128205128221e-01,3.441131911800454635e+00
1.295172413793103416e+01,2.768965517241379626e-01,1.153846153846153910e-01,3.469594838346190091e+00
